Com,X,Y,Lon,Lat
7331 Saint-Ghislain,112562,130517,3°50'28.3'',50°29'3.4''
7331 Saint-Ghislain,111416,128853,3°49'30.8'',50°28'9.2''
7331 Saint-Ghislain,114390,129019,3°52'1.5'',50°28'15.3''
7331 Saint-Ghislain,111214,129273,3°49'20.4'',50°28'22.8''
7332 Saint-Ghislain,107708,133550,3°46'20.8'',50°30'40.3''
7332 Saint-Ghislain,108589,132634,3°47'5.9'',50°30'10.9''
7332 Saint-Ghislain,109421,132607,3°47'48.1'',50°30'10.2''
7333 Saint-Ghislain,108047,127581,3°46'40.4'',50°27'27.2''
7333 Saint-Ghislain,109801,129409,3°48'8.7'',50°28'26.8''
7333 Saint-Ghislain,109601,129779,3°47'58.4'',50°28'38.8''
7334 Saint-Ghislain,106377,130423,3°45'14.6'',50°28'58.8''
7334 Saint-Ghislain,106030,127889,3°44'58.1'',50°27'36.7''
7334 Saint-Ghislain,107532,130086,3°46'13.3'',50°28'48.2''
7334 Saint-Ghislain,108632,130654,3°47'8.9'',50°29'6.8''
7340 Colfontaine,111207,121964,3°49'22.7'',50°24'26.2''
7340 Colfontaine,113849,121111,3°51'36.8'',50°23'59.2''
7340 Colfontaine,112549,123838,3°50'30'',50°25'27.2''
7340 Colfontaine,111648,121826,3°49'45.1'',50°24'21.9''
7340 Colfontaine,113694,122179,3°51'28.6'',50°24'33.8''
7340 Colfontaine,112722,124532,3°50'38.5'',50°25'49.7''
7340 Colfontaine,112547,122950,3°50'30.2'',50°24'58.5''
7340 Colfontaine,112619,121346,3°50'34.5'',50°24'6.6''
7340 Colfontaine,113460,120759,3°51'17.3'',50°23'47.8''
7340 Colfontaine,113447,121308,3°51'16.4'',50°24'5.5''
7340 Colfontaine,112242,122112,3°50'15.1'',50°24'31.3''
7350 Hensies,106659,123701,3°45'31.7'',50°25'21.3''
7350 Hensies,101185,126218,3°40'53.2'',50°26'41.2''
7350 Hensies,105582,123266,3°44'37.3'',50°25'6.9''
7350 Hensies,100454,125546,3°40'16.5'',50°26'19.2''
7350 Hensies,101482,124819,3°41'8.9'',50°25'56''
7370 Dour,107297,120914,3°46'5.2'',50°23'51.3''
7370 Dour,108066,120589,3°46'44.2'',50°23'41''
7370 Dour,105937,120970,3°44'56.3'',50°23'52.7''
7370 Dour,106212,122337,3°45'9.6'',50°24'37''
7370 Dour,106020,119121,3°45'1.3'',50°22'52.9''
7370 Dour,107699,121653,3°46'25.2'',50°24'15.3''
7370 Dour,108168,121054,3°46'49.2'',50°23'56''
7370 Dour,105950,121085,3°44'56.9'',50°23'56.4''
7370 Dour,108603,121077,3°47'11.2'',50°23'56.9''
7370 Dour,109757,119040,3°48'10.4'',50°22'51.2''
7380 Quiévrain,102270,122369,3°41'50'',50°24'37''
7380 Quiévrain,101358,121915,3°41'4'',50°24'22''
7382 Quiévrain,103849,119025,3°43'11.4'',50°22'49.2''
7387 Honnelles,109610,116933,3°48'3.8'',50°21'43''
7387 Honnelles,103821,112816,3°43'12.7'',50°19'28.2''
7387 Honnelles,101872,115452,3°41'33'',50°20'53''
7387 Honnelles,102744,118358,3°42'15.8'',50°22'27.3''
7387 Honnelles,102016,117950,3°41'39.1'',50°22'13.9''
7390 Quaregnon,114196,125242,3°51'53'',50°26'13''
7390 Quaregnon,112387,126321,3°50'20.9'',50°26'47.5''
7390 Quaregnon,113526,125847,3°51'18.8'',50°26'32.4''
7390 Quaregnon,114372,123585,3°52'2.5'',50°25'19.4''
7390 Quaregnon,114306,123648,3°51'59.1'',50°25'21.4''
7390 Quaregnon,113907,124085,3°51'38.7'',50°25'35.5''
7390 Quaregnon,112491,126950,3°50'26'',50°27'7.9''
7390 Quaregnon,114069,123945,3°51'47'',50°25'31''
7500 Tournai,80739,144218,3°23'25'',50°36'16.3''
7500 Tournai,80878,145334,3°23'31.3'',50°36'52.5''
7500 Tournai,80492,144447,3°23'12.3'',50°36'23.6''
7500 Tournai,80460,144483,3°23'10.6'',50°36'24.8''
7500 Tournai,79945,144637,3°22'44.3'',50°36'29.5''
7500 Tournai,81702,144884,3°24'13.5'',50°36'38.3''
7500 Tournai,80931,144415,3°23'34.6'',50°36'22.8''
7500 Tournai,81131,143608,3°23'45.3'',50°35'56.7''
7500 Tournai,77988,142797,3°21'6.1'',50°35'29.1''
7500 Tournai,80160,144903,3°22'55.1'',50°36'38.2''
7500 Tournai,81794,144111,3°24'18.7'',50°36'13.3''
7500 Tournai,78435,142525,3°21'29'',50°35'20.5''
7500 Tournai,79834,142942,3°22'39.8'',50°35'34.6''
7500 Tournai,79436,141984,3°22'20.3'',50°35'3.5''
7500 Tournai,81445,143408,3°24'1.4'',50°35'50.4''
7500 Tournai,80106,145515,3°22'51.9'',50°36'58''
7500 Tournai,80220,145360,3°22'57.8'',50°36'53.1''
7500 Tournai,80336,144691,3°23'4.2'',50°36'31.5''
7500 Tournai,79686,143754,3°22'31.8'',50°36'0.8''
7500 Tournai,80559,144640,3°23'15.6'',50°36'29.9''
7500 Tournai,83713,143908,3°25'56.4'',50°36'7.5''
7500 Tournai,81812,144037,3°24'19.7'',50°36'10.9''
7502 Tournai,73363,140612,3°17'12.6'',50°34'16.3''
7503 Tournai,79223,146857,3°22'6.1'',50°37'41.1''
7503 Tournai,78900,147152,3°21'49.5'',50°37'50.5''
7503 Tournai,79222,146191,3°22'6.5'',50°37'19.5''
7503 Tournai,77161,145770,3°20'22'',50°37'5''
7520 Tournai,74232,149993,3°17'49.9'',50°39'20.3''
7520 Tournai,77551,148701,3°20'39.7'',50°38'40''
7520 Tournai,72519,149576,3°16'23'',50°39'6''
7521 Tournai,82939,142367,3°25'18.1'',50°35'17.3''
7522 Tournai,75589,142801,3°19'4.1'',50°35'28.2''
7522 Tournai,72695,144172,3°16'36'',50°36'11.2''
7522 Tournai,76660,144812,3°19'57.2'',50°36'33.7''
7522 Tournai,73921,146019,3°17'37'',50°37'11.5''
7522 Tournai,76383,146427,3°19'41.9'',50°37'25.9''
7530 Tournai,88506,143113,3°30'0.6'',50°35'43.7''
7530 Tournai,87173,141910,3°28'53.6'',50°35'4.2''
7531 Tournai,87980,145433,3°29'32.5'',50°36'58.6''
7534 Tournai,90878,142877,3°32'1.4'',50°35'36.9''
7534 Tournai,91226,146413,3°32'17'',50°37'31.5''
7534 Tournai,91789,142786,3°32'47.7'',50°35'34.3''
7540 Tournai,88108,149815,3°29'36.4'',50°39'20.4''
7540 Tournai,82253,146711,3°24'40.4'',50°37'37.6''
7540 Tournai,82181,146687,3°24'36.7'',50°37'36.8''
7540 Tournai,83112,147138,3°25'23.8'',50°37'51.8''
7543 Tournai,85312,149027,3°27'14.5'',50°38'53.8''
7543 Tournai,82934,148409,3°25'13.9'',50°38'32.9''
7600 Péruwelz,95788,134226,3°36'15.5'',50°30'58.7''
7600 Péruwelz,95731,135815,3°36'11.8'',50°31'50.1''
7600 Péruwelz,94437,132493,3°35'7.9'',50°30'2.1''
7600 Péruwelz,95626,133683,3°36'7.6'',50°30'41''
7602 Péruwelz,93704,136937,3°34'28.3'',50°32'25.7''
7602 Péruwelz,95758,136121,3°36'13'',50°31'60''
7604 Péruwelz,94092,138527,3°34'47.1'',50°33'17.3''
7604 Péruwelz,92778,138650,3°33'40.3'',50°33'20.8''
7604 Péruwelz,93703,139810,3°34'26.7'',50°33'58.7''
7604 Péruwelz,91042,138158,3°32'12.4'',50°33'4.3''
7604 Péruwelz,92495,137282,3°33'26.7'',50°32'36.4''
7608 Péruwelz,90276,135200,3°31'35.2'',50°31'28.3''
7610 Rumes,75491,139186,3°19'1.8'',50°33'31.2''
7611 Rumes,73441,136186,3°17'19.8'',50°31'53.1''
7618 Rumes,78574,138913,3°21'38.6'',50°33'23.7''
7620 Brunehaut,83762,137413,3°26'3.1'',50°32'37.4''
7620 Brunehaut,82629,134518,3°25'7.4'',50°31'3.2''
7620 Brunehaut,80957,138152,3°23'40.1'',50°33'0.1''
7623 Brunehaut,80732,134244,3°23'31.3'',50°30'53.5''
7640 Antoing,88635,138890,3°30'9.7'',50°33'27.1''
7640 Antoing,88309,137655,3°29'53.9'',50°32'47''
7640 Antoing,89618,138246,3°31'0'',50°33'6.6''
7640 Antoing,84353,140837,3°26'30.9'',50°34'28.4''
7640 Antoing,85454,139019,3°27'28'',50°33'30''
7641 Antoing,83310,139169,3°25'39'',50°33'34''
7641 Antoing,82900,139150,3°25'18.2'',50°33'33.2''
7641 Antoing,83409,139168,3°25'44'',50°33'34''
7643 Antoing,86728,140916,3°28'31.6'',50°34'31.9''
7700 Mouscron,71370,160250,3°15'16.4'',50°44'50.8''
7700 Mouscron,68299,158718,3°12'40.9'',50°43'59.8''
7700 Mouscron,68548,159762,3°12'52.8'',50°44'33.7''
7700 Mouscron,67262,159553,3°11'47.4'',50°44'26.2''
7700 Mouscron,69170,159581,3°13'24.7'',50°44'28.1''
7700 Mouscron,71322,159377,3°15'14.6'',50°44'22.6''
7700 Mouscron,69084,159666,3°13'20.2'',50°44'30.8''
7700 Mouscron,67183,157538,3°11'45'',50°43'21''
7700 Mouscron,67619,159076,3°12'6'',50°44'11''
7700 Mouscron,66651,160900,3°11'15.1'',50°45'9.5''
7700 Mouscron,67388,158234,3°11'54.9'',50°43'43.6''
7700 Mouscron,69326,161509,3°13'31.1'',50°45'30.6''
7700 Mouscron,68450,158275,3°12'49'',50°43'45.5''
7700 Mouscron,67490,159123,3°11'59.4'',50°44'12.4''
7700 Mouscron,71112,158637,3°15'4.4'',50°43'58.5''
7700 Mouscron,67407,157646,3°11'56.3'',50°43'24.6''
7700 Mouscron,68335,158785,3°12'42.7'',50°44'1.9''
7700 Mouscron,68688,160131,3°12'59.7'',50°44'45.7''
7700 Mouscron,70889,159766,3°14'52.2'',50°44'34.9''
7700 Mouscron,67473,160256,3°11'57.6'',50°44'49.1''
7700 Mouscron,67759,159260,3°12'13'',50°44'17''
7700 Mouscron,69309,160387,3°13'31.1'',50°44'54.3''
7700 Mouscron,69876,160408,3°14'0'',50°44'55.2''
7700 Mouscron,68564,159943,3°12'53.5'',50°44'39.5''
7700 Mouscron,69885,159301,3°14'1.4'',50°44'19.4''
7700 Mouscron,70814,160707,3°14'47.6'',50°45'5.4''
7700 Mouscron,70846,161323,3°14'48.8'',50°45'25.3''
7711 Mouscron,75516,158428,3°18'49.1'',50°43'53.8''
7711 Mouscron,73280,157145,3°16'56.1'',50°43'11.3''
7711 Mouscron,72951,158902,3°16'38'',50°44'8''
7711 Mouscron,74944,158135,3°18'20.2'',50°43'44.1''
7711 Mouscron,74658,157179,3°18'6.3'',50°43'13''
7712 Mouscron,69774,157519,3°13'57.1'',50°43'21.7''
7712 Mouscron,68540,156714,3°12'54.8'',50°42'55''
7730 Estaimpuis,71306,155855,3°15'16.5'',50°42'28.6''
7730 Estaimpuis,73993,153296,3°17'35.3'',50°41'7.1''
7730 Estaimpuis,73371,155689,3°17'1.8'',50°42'24.2''
7730 Estaimpuis,73827,153085,3°17'27'',50°41'0.2''
7730 Estaimpuis,75014,155403,3°18'25.8'',50°42'15.7''
7730 Estaimpuis,72075,151055,3°15'59.3'',50°39'53.6''
7730 Estaimpuis,75750,152960,3°19'5'',50°40'57''
7730 Estaimpuis,72768,153814,3°16'32.5'',50°41'23.3''
7740 Pecq,77918,154861,3°20'54.1'',50°41'59.5''
7740 Pecq,77545,153413,3°20'36.1'',50°41'12.5''
7740 Pecq,78093,155198,3°21'2.8'',50°42'10.5''
7740 Pecq,77052,153127,3°20'11.2'',50°41'3''
7743 Pecq,77401,150102,3°20'31.1'',50°39'25.3''
7750 Mont-de-l'Enclus,91010,157920,3°31'59.5'',50°43'43.8''
7750 Mont-de-l'Enclus,90068,157895,3°31'11.4'',50°43'42.6''
7760 Celles,86756,155374,3°28'24.1'',50°42'19.8''
7760 Celles,85810,157036,3°27'34.9'',50°43'13.2''
7760 Celles,89115,150628,3°30'27.2'',50°39'47.1''
7780 Comines-Warneton,54440,164480,3°0'49'',50°46'58.6''
7780 Comines-Warneton,54366,164287,3°0'45.4'',50°46'52.3''
7780 Comines-Warneton,53368,162932,2°59'55.7'',50°46'7.9''
7781 Comines-Warneton,50981,164953,2°57'52'',50°47'11.8''
7782 Comines-Warneton,44916,158479,2°52'49'',50°43'38.5''
7783 Comines-Warneton,45318,156399,2°53'11.6'',50°42'31.5''
7784 Comines-Warneton,49929,161235,2°57'1.9'',50°45'10.9''
7784 Comines-Warneton,49516,162108,2°56'40'',50°45'38.9''
7784 Comines-Warneton,46997,160269,2°54'33.3'',50°44'37.8''
7800 Ath,108394,148162,3°46'49.8'',50°38'33.4''
7800 Ath,108395,146127,3°46'50.6'',50°37'27.5''
7800 Ath,107966,147830,3°46'28.1'',50°38'22.5''
7800 Ath,107895,146426,3°46'25.1'',50°37'37.1''
7800 Ath,108057,147287,3°46'33'',50°38'5''
7800 Ath,108147,146838,3°46'37.7'',50°37'50.5''
7801 Ath,105920,145667,3°44'44.9'',50°37'12''
7802 Ath,106426,141378,3°45'12.5'',50°34'53.3''
7802 Ath,104702,143094,3°43'44.1'',50°35'48.4''
7802 Ath,105267,141820,3°44'13.4'',50°35'7.3''
7804 Ath,106910,150843,3°45'33.1'',50°39'59.8''
7810 Ath,109784,145318,3°48'1.6'',50°37'1.7''
7812 Ath,100890,149369,3°40'27.3'',50°39'10.4''
7812 Ath,103052,150077,3°42'17'',50°39'33.9''
7812 Ath,102795,146454,3°42'5.6'',50°37'36.6''
7822 Ath,115012,151378,3°52'25.5'',50°40'19''
7822 Ath,111792,150382,3°49'41.9'',50°39'46.1''
7822 Ath,114031,149032,3°51'36.4'',50°39'2.9''
7822 Ath,113908,149467,3°51'30'',50°39'16.9''
7830 Silly,119590,147136,3°56'19.9'',50°38'2.7''
7830 Silly,117945,147197,3°54'56.2'',50°38'4.3''
7830 Silly,126719,151267,4°2'21.7'',50°40'17.5''
7830 Silly,119376,150383,3°56'8.1'',50°39'47.7''
7830 Silly,118734,152930,3°55'34.6'',50°41'10''
7830 Silly,117189,148856,3°54'17.2'',50°38'57.9''
7850 Edingen,122957,151855,3°59'10'',50°40'36''
7850 Enghien,126136,153281,4°1'51.6'',50°41'22.6''
7850 Enghien,128781,153253,4°4'6.4'',50°41'22.1''
7850 Enghien,129090,151550,4°4'22.4'',50°40'27''
7850 Enghien,129519,151522,4°4'44.3'',50°40'26.2''
7850 Enghien,126099,153624,4°1'49.6'',50°41'33.7''
7850 Enghien,127157,154216,4°2'43.4'',50°41'53''
7860 Lessines,112907,154704,3°50'37.1'',50°42'6.2''
7860 Lessines,110298,155390,3°48'23.9'',50°42'27.8''
7860 Lessines,112464,156122,3°50'14'',50°42'52''
7860 Lessines,111786,155791,3°49'39.6'',50°42'41.1''
7861 Lessines,111565,153997,3°49'29'',50°41'43''
7864 Lessines,113596,157532,3°51'11.2'',50°43'37.9''
7866 Lessines,115210,154352,3°52'34.6'',50°41'55.3''
7870 Lens,119366,140775,3°56'10.4'',50°34'36.8''
7870 Lens,116838,139100,3°54'2.4'',50°33'42.1''
7880 Flobecq,102622,161540,3°41'49.9'',50°45'44.8''
7880 Flobecq,103478,158786,3°42'34.8'',50°44'15.9''
7880 Flobecq,106229,158603,3°44'55.2'',50°44'10.7''
7880 Flobecq,105439,158318,3°44'15'',50°44'1.3''
7880 Flobecq,102748,161681,3°41'56.2'',50°45'49.4''
7890 Ellezelles,100976,158225,3°40'27.5'',50°43'57''
7890 Ellezelles,104324,154160,3°43'20'',50°41'46.4''
7890 Ellezelles,100899,158316,3°40'23.5'',50°43'59.9''
7900 Leuze-en-Hainaut,97710,142723,3°37'48.8'',50°35'34.3''
7900 Leuze-en-Hainaut,96476,143445,3°36'45.7'',50°35'57.3''
7900 Leuze-en-Hainaut,96858,143590,3°37'5'',50°36'2.1''
7900 Leuze-en-Hainaut,98760,143296,3°38'41.9'',50°35'53.2''
7900 Leuze-en-Hainaut,96668,142323,3°36'56'',50°35'21''
7900 Leuze-en-Hainaut,97367,143428,3°37'31'',50°35'57''
7900 Leuze-en-Hainaut,96730,145941,3°36'57.3'',50°37'18.1''
7901 Leuze-en-Hainaut,96633,145242,3°36'52.7'',50°36'55.5''
7903 Leuze-en-Hainaut,102124,145068,3°41'32.1'',50°36'51.5''
7904 Leuze-en-Hainaut,97552,139240,3°37'42.5'',50°33'41.5''
7904 Leuze-en-Hainaut,96419,139572,3°36'44.8'',50°33'51.9''
7904 Leuze-en-Hainaut,98698,140961,3°38'39.9'',50°34'37.6''
7910 Frasnes-lez-Anvaing,94361,153637,3°34'52.6'',50°41'26.4''
7910 Frasnes-lez-Anvaing,92526,151055,3°33'20.6'',50°40'2.2''
7910 Frasnes-lez-Anvaing,94204,153630,3°34'44.6'',50°41'26.1''
7911 Frasnes-lez-Anvaing,97311,149600,3°37'25'',50°39'16.7''
7911 Frasnes-lez-Anvaing,96366,150806,3°36'36.3'',50°39'55.4''
7911 Frasnes-lez-Anvaing,96450,150700,3°36'40.6'',50°39'52''
7940 Brugelette,113801,142500,3°51'27'',50°35'31.4''
7940 Brugelette,114940,141952,3°52'25'',50°35'14''
7940 Brugelette,115828,141978,3°53'10.2'',50°35'15''
7940 Brugelette,113851,142661,3°51'29.4'',50°35'36.7''
7942 Brugelette,112936,146178,3°50'41.7'',50°37'30.3''
7942 Brugelette,114139,146955,3°51'42.6'',50°37'55.7''
7950 Chièvres,106897,140295,3°45'36.9'',50°34'18.4''
7950 Chièvres,110627,142149,3°48'45.7'',50°35'19.4''
7950 Chièvres,111494,142718,3°49'29.6'',50°35'38''
7950 Chièvres,107995,142423,3°46'31.8'',50°35'27.6''
7970 Beloeil,105296,138364,3°44'16.3'',50°33'15.5''
7970 Beloeil,105335,137125,3°44'18.9'',50°32'35.4''
7970 Beloeil,105285,137881,3°44'16'',50°32'59.8''
7971 Beloeil,99562,135500,3°39'26.5'',50°31'41.1''
7971 Beloeil,98906,135091,3°38'53.4'',50°31'27.7''
7972 Beloeil,100327,134116,3°40'6'',50°30'56.6''
7972 Beloeil,101810,135437,3°41'20.6'',50°31'39.8''
7972 Beloeil,100893,133760,3°40'34.9'',50°30'45.2''
7972 Beloeil,101979,137625,3°41'28.2'',50°32'50.6''
7973 Beloeil,102781,131081,3°42'11.9'',50°29'19.1''
7973 Beloeil,102447,132716,3°41'54.2'',50°30'11.9''
7973 Beloeil,104196,132974,3°43'22.8'',50°30'20.7''
8000 Brugge,69300,211557,3°12'50.1'',51°12'30''
8000 Brugge,70532,211686,3°13'53.4'',51°12'34.8''
8000 Brugge,70265,211196,3°13'40.1'',51°12'18.8''
8000 Brugge,70274,213027,3°13'39.1'',51°13'18''
8000 Brugge,69494,211144,3°13'0.4'',51°12'16.7''
8000 Brugge,69805,211553,3°13'16.1'',51°12'30.1''
8000 Brugge,70481,213506,3°13'49.4'',51°13'33.6''
8000 Brugge,69542,211201,3°13'2.8'',51°12'18.6''
8000 Brugge,69467,211079,3°12'59.1'',51°12'14.6''
8000 Brugge,69849,209891,3°13'19.7'',51°11'36.3''
8000 Brugge,69983,211958,3°13'24.9'',51°12'43.3''
8000 Brugge,69670,210223,3°13'10.2'',51°11'47''
8000 Brugge,68640,215556,3°12'12.9'',51°14'39''
8000 Brugge,69778,211323,3°13'14.9'',51°12'22.6''
8000 Brugge,69898,211416,3°13'21'',51°12'25.7''
8000 Brugge,69682,212510,3°13'9'',51°13'1''
8000 Brugge,71002,211807,3°14'17.5'',51°12'38.9''
8000 Brugge,70570,211165,3°13'55.8'',51°12'17.9''
8000 Brugge,68376,215260,3°11'59.5'',51°14'29.3''
8000 Brugge,69080,213268,3°12'37.4'',51°13'25.2''
8000 Brugge,70802,213915,3°14'5.6'',51°13'47''
8000 Brugge,70423,212239,3°13'47.4'',51°12'52.6''
8000 Brugge,69789,212341,3°13'14.6'',51°12'55.6''
8000 Brugge,67883,212879,3°11'36'',51°13'12''
8000 Brugge,69027,217958,3°12'30.9'',51°15'56.9''
8000 Brugge,69980,211632,3°13'25'',51°12'32.7''
8000 Brugge,69237,212688,3°12'45.9'',51°13'6.5''
8000 Brugge,70182,210853,3°13'36.1'',51°12'7.6''
8000 Brugge,69510,213800,3°12'59.1'',51°13'42.6''
8000 Brugge,69279,217564,3°12'44.2'',51°15'44.3''
8000 Brugge,67542,214013,3°11'17.5'',51°13'48.5''
8000 Brugge,70020,211156,3°13'27.5'',51°12'17.3''
8000 Brugge,68153,216162,3°11'47.3'',51°14'58.4''
8000 Brugge,69491,211274,3°13'0.1'',51°12'20.9''
8000 Brugge,69938,212794,3°13'22'',51°13'10.3''
8000 Brugge,69647,210292,3°13'9'',51°11'49.2''
8000 Brugge,70235,211615,3°13'38.2'',51°12'32.3''
8000 Brugge,71791,215278,3°14'55.5'',51°14'31.6''
8000 Brugge,68760,213926,3°12'20.4'',51°13'46.3''
8000 Brugge,70241,211401,3°13'38.7'',51°12'25.4''
8000 Brugge,70515,212657,3°13'51.8'',51°13'6.2''
8000 Brugge,70001,210856,3°13'26.7'',51°12'7.6''
8000 Brugge,68945,216165,3°12'28.1'',51°14'58.9''
8020 Oostkamp,70791,206724,3°14'10.7'',51°9'54.3''
8020 Oostkamp,68329,198976,3°12'10.2'',51°5'42.4''
8020 Oostkamp,70633,204734,3°14'4.1'',51°8'49.9''
8020 Oostkamp,69657,200800,3°13'17'',51°6'42.1''
8020 Oostkamp,67058,200657,3°11'3.6'',51°6'36.2''
8020 Oostkamp,70760,207710,3°14'8.3'',51°10'26.2''
8020 Oostkamp,70186,203808,3°13'41.8'',51°8'19.7''
8020 Oostkamp,69339,199921,3°13'1.4'',51°6'13.5''
8020 Oostkamp,72624,206360,3°15'45.3'',51°9'43.5''
8020 Oostkamp,70225,203939,3°13'43.7'',51°8'23.9''
8020 Oostkamp,71350,205566,3°14'40.3'',51°9'17.1''
8020 Oostkamp,70388,208276,3°13'48.7'',51°10'44.3''
8020 Oostkamp,70687,205180,3°14'6.5'',51°9'4.3''
8020 Oostkamp,72460,203742,3°15'38.9'',51°8'18.7''
8020 Oostkamp,70721,205052,3°14'8.4'',51°9'0.2''
8020 Oostkamp,73281,200028,3°16'23.9'',51°6'18.9''
8200 Brugge,68647,210914,3°12'17'',51°12'8.8''
8200 Brugge,68607,208497,3°12'16.9'',51°10'50.6''
8200 Brugge,66912,209857,3°10'48.5'',51°11'33.7''
8200 Brugge,68227,209116,3°11'56.8'',51°11'10.4''
8200 Brugge,70139,208943,3°13'35.4'',51°11'5.8''
8200 Brugge,64008,207892,3°8'20.6'',51°10'28.6''
8200 Brugge,68012,210831,3°11'44.3'',51°12'5.8''
8200 Brugge,69687,208689,3°13'12.3'',51°10'57.4''
8200 Brugge,68528,211921,3°12'10'',51°12'41.3''
8200 Brugge,66275,212210,3°10'13.7'',51°12'49.5''
8200 Brugge,69108,209351,3°12'42'',51°11'18.5''
8200 Brugge,68118,211361,3°11'49.4'',51°12'23''
8200 Brugge,68095,207371,3°11'51.4'',51°10'13.9''
8200 Brugge,67644,206610,3°11'28.8'',51°9'49.1''
8200 Brugge,66838,209939,3°10'44.6'',51°11'36.4''
8200 Brugge,66933,210820,3°10'48.8'',51°12'4.9''
8200 Brugge,68368,212468,3°12'1.3'',51°12'59''
8200 Brugge,67232,210195,3°11'4.7'',51°11'44.8''
8200 Brugge,67671,210920,3°11'26.7'',51°12'8.5''
8200 Brugge,68490,210523,3°12'9.2'',51°11'56.1''
8200 Brugge,69039,211099,3°12'37'',51°12'15''
8200 Brugge,66329,207027,3°10'20.8'',51°10'1.9''
8200 Brugge,68648,210852,3°12'17.1'',51°12'6.8''
8200 Brugge,68434,209348,3°12'7.3'',51°11'18.1''
8210 Zedelgem,64200,201331,3°8'36.1'',51°6'56.5''
8210 Zedelgem,65578,202899,3°9'45.6'',51°7'47.9''
8210 Zedelgem,65618,199432,3°9'50.6'',51°5'55.8''
8210 Zedelgem,64387,200626,3°8'46.3'',51°6'33.7''
8210 Zedelgem,64010,203964,3°8'24.1'',51°8'21.5''
8210 Zedelgem,65936,203417,3°10'3.6'',51°8'4.9''
8210 Zedelgem,63820,204146,3°8'14.2'',51°8'27.3''
8210 Zedelgem,67791,206441,3°11'36.5'',51°9'43.7''
8210 Zedelgem,64437,202946,3°8'46.9'',51°7'48.8''
8211 Zedelgem,60802,201520,3°5'41.2'',51°7'0.7''
8300 Knokke-Heist,74580,224071,3°17'12.6'',51°19'17.4''
8300 Knokke-Heist,76409,228066,3°18'44.2'',51°21'27.5''
8300 Knokke-Heist,79039,228098,3°21'0'',51°21'29.7''
8300 Knokke-Heist,75471,227703,3°17'56'',51°21'15.3''
8300 Knokke-Heist,75006,227475,3°17'32.1'',51°21'7.7''
8300 Knokke-Heist,77232,225821,3°19'28.3'',51°20'15.3''
8300 Knokke-Heist,75974,226551,3°18'22.8'',51°20'38.3''
8300 Knokke-Heist,74217,227223,3°16'51.5'',51°20'59.2''
8300 Knokke-Heist,76595,227846,3°18'53.9'',51°21'20.5''
8300 Knokke-Heist,74029,227137,3°16'41.9'',51°20'56.3''
8300 Knokke-Heist,76470,223040,3°18'51'',51°18'44.9''
8300 Knokke-Heist,75621,227832,3°18'3.6'',51°21'19.6''
8300 Knokke-Heist,78607,223359,3°20'41.1'',51°18'56.2''
8300 Knokke-Heist,74600,226318,3°17'12'',51°20'30.1''
8300 Knokke-Heist,74720,226860,3°17'17.8'',51°20'47.7''
8300 Knokke-Heist,74983,227702,3°17'30.7'',51°21'15.1''
